id,food_pref,time_foraging,food_gathered
8578,grass,103.6962883,155.0161316
8579,grass,117.1167838,153.4048138
8580,grass,109.8742522,157.2222619
8581,grass,89.28223235,177.0111003
8582,grass,76.71044597,112.750555
8583,grass,71.98010416,164.7517186
8584,grass,98.39171044,149.4581925
8585,grass,97.00527761,129.2200017
8586,grass,111.5090956,136.3807237
8587,grass,90.43803973,166.21278
8588,grass,88.93574688,116.8124584
8589,grass,111.2903534,141.7536274
8590,grass,87.34964617,133.721021
8591,grass,79.79496006,138.0188195
8592,grass,85.03289924,152.0307283
8593,grass,93.99624802,130.9602839
8594,grass,83.25550059,139.6123493
8595,grass,97.06720342,184.9486272
8596,grass,79.94518455,115.3137379
8597,grass,121.1785809,182.2548334
8598,grass,84.20922906,134.406049
8599,grass,110.8137578,139.3177672
8600,grass,108.7049659,132.1045285
8601,grass,97.01768158,119.8114578
8602,grass,104.4208249,171.4944977
8603,grass,84.09769985,125.9066768
8604,grass,80.55450523,130.2587871
8605,grass,86.67971709,163.5911334
8606,grass,96.46370443,148.7685044
8607,grass,96.62856592,114.6361242
8608,grass,96.71054282,157.3875863
8609,grass,78.76135988,122.1268239
8610,grass,111.7856815,161.0451923
8611,grass,116.8885082,161.5171916
8612,grass,56.09612568,132.9043524
8613,grass,73.57313741,157.3231895
8614,grass,83.69178696,138.7950368
8615,grass,93.19670761,145.794401
8616,grass,114.9809384,156.066747
8617,grass,94.92794131,150.715281
8618,grass,76.15458043,136.8345148
8619,grass,93.43035157,133.9833286
8620,grass,144.3385793,176.2339179
8621,grass,98.41160649,153.0904696
8622,grass,86.07565704,153.9853801
8623,grass,83.72759385,125.7140963
8624,grass,62.6750185,112.4796316
8625,grass,89.37135457,144.5718606
8626,grass,98.48336926,161.4697431
8627,grass,96.94180913,149.2653212
8628,grass,110.9749404,150.3357686
8629,grass,114.5043344,150.3590872
8630,grass,133.6534572,205.6740204
8631,grass,106.0336978,144.1082556
8632,grass,83.12000749,121.8228958
8633,grass,67.17943651,151.2771422
8634,grass,71.44130212,163.7051927
8635,grass,97.44403884,162.4996877
8636,grass,81.65196098,143.6645672
8637,grass,94.64323775,154.0820056
8638,grass,117.5306559,175.3131329
8639,grass,93.86355997,137.1944771
8640,grass,84.95996943,128.214971
8641,grass,131.9510704,171.6466146
8642,grass,118.8508097,168.0564167
8643,grass,110.7895341,179.200735
8644,grass,119.8079068,125.9748947
8645,grass,57.01321773,150.7365055
8646,grass,102.8931584,140.7431505
8647,grass,86.14645169,125.8596874
8648,grass,110.7687526,199.0419351
8649,grass,57.15446255,142.9644206
8650,grass,109.858525,158.4036207
8651,grass,109.8720971,181.5909925
8652,grass,101.7805001,161.7424148
8653,grass,88.62224779,189.119547
8654,grass,127.7784033,154.6699981
8655,grass,75.08461412,137.3063415
8656,grass,89.59300298,166.1951245
8657,grass,114.3459489,193.7461657
8658,grass,114.5150918,141.5704124
8659,grass,75.55162688,179.5229028
8660,grass,96.55227685,126.2443443
8661,grass,83.21837694,115.2605586
8662,grass,83.09757558,145.6581464
8663,grass,151.8868963,178.1539323
8664,grass,56.4626731,112.705212
8665,grass,69.62188232,127.7964357
8666,grass,129.5916959,161.6356029
8667,grass,72.97979285,145.8513149
8668,grass,120.0018574,194.8464423
8669,grass,77.75930298,124.801557
8670,grass,120.8369455,162.6316898
8671,grass,124.7953649,137.4218103
8672,grass,97.7359851,161.3848938
8673,grass,122.251868,146.3310624
8674,grass,84.32932479,147.9116045
8675,grass,115.4632425,153.9131968
8676,grass,93.06414674,153.4957193
8677,grass,102.3518995,157.7250934
8678,grass,97.85541465,163.8803174
8679,grass,133.8450659,148.5621123
8680,grass,110.2088934,125.9876876
8681,grass,80.38868996,114.7202701
8682,grass,96.41941965,166.0514061
8683,grass,64.79141093,141.5833969
8684,grass,120.0437397,143.8055702
8685,grass,114.783679,160.4392228
8686,grass,88.28862728,139.5812786
8687,grass,96.7841828,142.8960638
8688,grass,111.2797352,176.0820955
8689,grass,91.81451566,146.1973186
8690,grass,136.2424746,174.4770948
8691,grass,92.12890156,141.3302113
8692,grass,92.23712286,142.5773091
8693,grass,103.4502362,167.9340902
8694,grass,80.05054763,128.8466089
8695,grass,100.8373261,156.6717534
8696,grass,65.45777533,112.8042583
8697,grass,86.79601373,165.0956317
8698,grass,156.0204391,180.928353
8699,grass,102.1861389,129.0882291
8700,grass,136.4561016,153.4460223
8701,grass,109.2095298,171.473325
8702,grass,115.1230713,152.5812638
8703,grass,78.04767995,140.9297171
8704,grass,104.986629,168.6201028
8705,grass,92.31999319,162.050987
8706,grass,111.711807,122.5604765
8707,grass,91.5432477,136.4832615
8708,grass,125.8302681,163.5958426
8709,grass,102.1082935,169.5103256
8710,grass,92.81969649,104.3200691
8711,grass,114.9614044,168.923704
8712,grass,122.6386639,167.3992591
8713,grass,107.4618585,151.9688755
8714,grass,122.5061226,167.274663
8715,grass,112.4102761,169.1177843
8716,grass,117.059602,177.700438
8717,grass,92.94084135,151.6809286
8718,grass,100.9240912,113.4536219
8719,grass,119.2767909,131.0510791
8720,grass,106.6127826,140.829695
8721,grass,120.2806209,182.8196391
8722,grass,113.411882,184.8592302
8723,grass,119.0020665,167.0848798
8724,grass,76.83874693,122.6962629
8725,grass,103.3230483,141.717613
8726,grass,113.4052249,157.6123751
8727,grass,110.843142,117.9846749
8728,grass,102.2823632,152.4948059
8729,grass,93.17564939,149.1175832
8730,grass,103.1304139,173.1046938
8731,grass,104.2733954,163.1634039
8732,grass,92.47012196,131.0479248
8733,grass,111.2150476,131.5479717
8734,grass,84.14882203,151.8619295
8735,grass,115.4940983,172.0304709
8736,grass,122.3505609,161.791576
8737,grass,101.3692909,149.9097239
8738,grass,124.9519267,144.9983899
8739,grass,55.26660711,133.7381928
8740,grass,105.8778304,174.3625845
8741,grass,86.06743717,194.1650598
8742,grass,73.82523434,133.5556184
8743,grass,119.3833156,179.0461259
8744,grass,104.1901614,150.6072097
8745,grass,91.32262527,125.6526016
8746,grass,121.3102391,197.4269156
8747,grass,91.74388558,161.8049772
8748,grass,133.9693565,168.2948505
8749,grass,110.1674395,144.8521387
8750,grass,105.0818558,135.4115892
8751,grass,111.7951646,147.8990881
8752,grass,130.6963228,164.4856297
8753,grass,109.102635,145.4350047
8754,grass,91.1924698,162.7968044
8755,grass,100.919249,143.6764389
8756,grass,117.7709812,117.1679731
8757,grass,111.3695388,142.2461464
8758,grass,108.5688233,151.5644838
8759,grass,96.70603708,144.7651516
8760,grass,105.6340144,144.1874864
8761,grass,127.2674533,143.119763
8762,grass,122.2925414,154.3511685
8763,grass,99.67068328,159.3062733
8764,grass,119.2733071,149.264922
8765,grass,124.1357012,168.9037857
8766,grass,110.9826061,180.7655654
8767,grass,76.13376859,107.8197288
8768,grass,106.6049899,160.4187543
8769,grass,115.671227,168.1341184
8770,grass,107.1337695,139.8103314
8771,grass,107.7656184,122.9602615
8772,grass,81.66019679,122.3073851
8773,grass,87.75589019,139.7515973
8774,grass,120.1401202,162.6463702
8775,grass,88.88823398,144.8982817
8776,grass,96.82966901,148.5132492
8777,grass,103.0961545,178.8725396
8778,grass,89.89590976,141.0514351
8779,grass,96.37028489,160.0033899
8780,grass,72.93293931,136.0238085
8781,grass,97.26373628,153.1753819
8782,grass,67.52503565,110.7211819
8783,grass,83.23049465,104.064072
8784,grass,110.493395,165.9610824
8785,grass,96.63012506,186.4841954
8786,grass,126.2168951,176.5113459
8787,grass,95.37159339,152.2634882
8788,grass,114.8553387,159.0979273
8789,grass,93.57350568,159.7150846
8790,grass,102.9131055,144.5380442
8791,grass,89.93372299,126.4630385
8792,grass,66.40579558,176.246879
8793,grass,110.149087,164.4588471
8794,grass,99.77076255,181.5670202
8795,grass,85.30962207,138.7441656
8796,grass,116.7824598,143.1428195
8797,grass,101.2264129,160.2467194
8798,grass,87.22392951,147.5195478
8799,grass,110.8346111,153.4019267
8800,grass,48.25375591,107.3502905
8801,grass,101.4493467,168.4269731
8802,grass,122.4928036,162.0497091
8803,grass,63.77164283,147.3332714
8804,grass,140.7801918,189.292264
8805,grass,80.75265496,131.0535919
8806,grass,75.55728018,125.4601151
8807,grass,110.5660183,206.0259307
8808,grass,86.87435151,155.3737817
8809,grass,91.3396606,153.2139356
8810,grass,139.6965739,170.4208839
8811,grass,61.7546276,117.6309055
8812,grass,72.25213983,156.8586674
8813,grass,117.1121472,135.9717683
8814,grass,70.30343777,135.8573186
8815,grass,96.1524079,132.3132068
8816,grass,82.4662047,109.4374833
8817,grass,87.80973107,151.9160098
8818,grass,68.68239872,138.1739974
8819,grass,94.14068624,169.4001948
8820,grass,110.4493879,128.5066732
8821,grass,85.98400041,136.756693
8822,grass,118.5045735,181.5225517
8823,grass,69.14408254,155.8799843
8824,grass,93.11638055,157.7423388
8825,grass,77.34161628,127.3425847
8826,grass,115.5484368,173.2454568
8827,grass,105.2242126,153.1561848
8828,grass,113.9797994,135.8214556
8829,grass,87.77772862,138.0769024
8830,grass,142.3569208,162.7987559
8831,grass,84.19887306,156.4947084
8832,grass,122.4913081,155.0218114
8833,grass,89.34080879,156.5747936
8834,grass,111.5250635,147.6385224
8835,grass,113.320803,145.7466167
8836,grass,104.3110732,164.127722
8837,grass,118.5304888,147.3607044
8838,grass,108.6100516,166.3063097
8839,grass,92.49936946,138.3406383
8840,grass,76.02786929,118.5545315
8841,grass,111.8434909,160.9187426
8842,grass,104.9542206,173.2731489
8843,grass,103.9812325,144.677488
8844,grass,113.8890444,134.4602888
8845,grass,97.91756585,153.4664887
8846,grass,130.2301063,152.971552
8847,grass,108.3507313,155.1550866
8848,grass,93.54393107,120.7587294
8849,grass,112.8246879,135.6091904
8850,grass,102.0704253,131.8757239
8851,grass,97.66578716,132.2258791
8852,grass,83.46371662,153.4539552
8853,grass,114.4764408,142.7130197
8854,grass,96.41604354,179.2627902
8855,grass,89.03943553,121.3428475
8856,grass,97.90130725,125.8440699
8857,grass,118.8537581,144.2232305
8858,grass,118.3213775,148.6547341
8859,grass,115.7667139,137.3687886
8860,grass,77.04601978,128.9750265
8861,grass,88.45848329,155.4795758
8862,grass,100.5372768,152.5022086
8863,grass,84.55709415,105.6774164
8864,grass,97.13222132,121.47631
8865,grass,97.27903487,162.2853478
8866,grass,109.3049895,145.408109
8867,grass,88.64308796,150.2738348
8868,grass,68.4230567,144.3795008
8869,grass,119.9372328,118.307727
8870,grass,88.53298036,138.564937
8871,grass,73.81356865,142.3217959
8872,grass,91.87349463,110.1882728
8873,grass,84.89983358,118.4280825
8874,grass,163.8676373,173.734807
8875,grass,62.39699804,154.8661513
8876,grass,49.98847635,145.6465204
8877,grass,117.3228522,155.6320309
8878,grass,82.10450941,157.4877783
8879,grass,96.18778539,165.7836958
8880,grass,91.35853572,165.6755666
8881,grass,117.763585,173.3295342
8882,grass,134.8727971,161.7314549
8883,grass,123.5931587,145.3720295
8884,grass,93.27744556,158.149671
8885,grass,84.12173312,153.7729692
8886,grass,86.53634566,122.8035051
8887,grass,123.6228339,139.1813953
8888,grass,90.67772519,143.5902345
8889,grass,101.7376344,166.3694283
8890,grass,101.5867977,134.9425369
8891,grass,95.75720966,134.4926682
8892,grass,105.2217757,144.8829297
8893,grass,104.0452725,142.9063129
8894,grass,68.10156293,129.3073643
8895,grass,97.48633919,159.5196934
8896,grass,96.15102292,160.1927062
8897,grass,85.71801226,150.5691473
8898,grass,88.46838874,177.9098104
8899,grass,80.09457918,151.1181431
8900,grass,82.11651927,130.7825981
8901,grass,114.2475785,144.2833382
8902,grass,69.18276775,119.9023807
8903,grass,116.4724376,156.0080783
8904,grass,133.0976628,155.2961444
8905,grass,53.38531461,121.1868493
8906,grass,128.4963406,149.0176375
8907,grass,127.9761561,154.105015
8908,grass,97.00687352,121.5880234
8909,grass,104.2705613,117.3801472
8910,grass,70.47003478,113.1863881
8911,grass,95.74931666,182.5689838
8912,grass,123.9129294,161.1239817
8913,grass,97.78349244,172.6351603
8914,grass,114.8163068,163.7920748
8915,grass,104.3182775,136.2032022
8916,grass,103.8288991,141.5669605
8917,grass,94.23903284,125.266945
8918,grass,109.7233424,173.5219335
8919,grass,66.61673066,135.8472448
8920,grass,89.90366365,157.3230403
8921,grass,114.2385019,140.1709508
8922,grass,64.41798088,136.9717032
8923,grass,69.75914719,142.6512012
8924,grass,68.76619594,140.304842
8925,grass,100.0910584,166.3840643
8926,grass,130.675638,172.5972963
8927,grass,103.0357868,149.0890208
8928,grass,127.5749752,135.8217836
8929,grass,90.70981245,119.7956437
8930,grass,98.84339,160.5129556
8931,grass,128.9561754,170.4372886
8932,grass,103.3194402,174.3586436
8933,grass,120.6218878,141.8428348
8934,grass,92.28697984,133.8750915
8935,grass,111.0403284,120.3541383
8936,grass,81.78577646,102.4725748
8937,grass,117.9930409,138.9887916
8938,grass,117.5184282,148.8925127
8939,grass,80.01037633,154.2134828
8940,grass,119.8498436,173.5815133
8941,grass,89.6619514,110.8281719
8942,grass,72.15478252,146.2024991
8943,grass,131.9888985,148.7903692
8944,grass,94.30229204,154.4731576
8945,grass,96.88827477,152.8946982
8946,grass,106.5601192,152.2424293
8947,grass,130.0267057,178.4468982
8948,grass,122.1322507,150.3355976
8949,grass,66.63478516,107.2925164
8950,grass,65.4260166,145.4903541
8951,grass,104.6383332,155.8909668
8952,grass,74.2563871,131.2525544
8953,grass,90.90512989,163.7538307
8954,grass,140.2148363,179.9121465
8955,grass,100.8875751,149.5918002
8956,grass,119.6199335,141.4860535
8957,grass,118.5045096,125.5830584
8958,grass,66.91994486,154.9221767
8959,grass,103.0435938,177.8276384
8960,grass,90.32734368,124.2069518
8961,grass,97.19747169,144.2710354
8962,grass,91.80842993,145.0568591
8963,grass,99.7132029,152.4027828
8964,grass,72.17106275,139.9660089
8965,grass,117.124362,154.8153975
8966,grass,123.1547956,136.7706197
8967,grass,107.5212648,127.0244683
8968,grass,92.79334393,135.3113747
8969,grass,100.6818522,147.4762329
8970,grass,90.62947066,178.7716558
8971,grass,70.77986863,116.5560676
8972,grass,91.02631145,140.4225584
8973,grass,123.3275094,179.6342947
8974,grass,95.5879094,136.9307531
8975,grass,103.8082044,149.4476356
8976,grass,111.115605,140.1032029
8977,grass,115.4085545,206.0184851
8978,grass,74.81997498,131.3481072
8979,grass,99.93421293,156.8698912
8980,grass,114.3199735,162.072437
8981,grass,80.00833224,144.0975344
8982,grass,96.68529892,181.3945386
8983,grass,88.27079244,154.8034389
8984,grass,64.96862309,112.8045308
8985,grass,91.40204346,166.8404499
8986,grass,105.6435014,162.3095829
8987,grass,87.24333104,147.0897931
8988,grass,70.7469048,129.1185164
8989,grass,131.7500867,142.792532
8990,grass,110.3992834,149.6330242
8991,grass,104.1741609,149.8315716
8992,grass,101.1539943,162.8263216
8993,grass,123.8379653,159.1691743
8994,grass,79.70843359,128.3978079
8995,grass,124.1830126,160.4053939
8996,grass,87.20154097,139.728444
8997,grass,119.5388038,171.3543384
8998,grass,89.00955943,152.5000658
8999,grass,72.81051034,123.7175877
9000,grass,131.8381324,144.6523061
9001,grass,94.94490657,110.7952414
9002,grass,77.55955157,134.3556399
9003,grass,79.25617037,155.9636706
9004,grass,103.1878499,141.1440684
9005,grass,80.46315213,137.6254439
9006,grass,117.6469325,172.3851798
9007,grass,86.35417622,151.5731798
9008,grass,112.2256163,191.1741008
9009,grass,94.77873696,169.0796819
9010,grass,103.8008541,153.5679145
9011,grass,110.9306513,185.4405205
9012,grass,74.34455,148.119596
9013,grass,111.2565706,161.4656631
9014,grass,93.53945636,161.4014509
9015,grass,74.47849845,123.5761686
9016,grass,114.1805468,136.6191377
9017,grass,79.14194818,164.3315943
9018,grass,131.569057,150.0241041
9019,grass,97.50099472,174.1758117
9020,grass,70.56949023,109.4491916
9021,grass,81.02425558,132.850945
9022,grass,109.3048087,122.6553814
9023,grass,115.195806,172.187493
9024,grass,122.4273499,169.9878515
9025,grass,114.6926394,155.5513021
9026,grass,76.04404486,130.1174351
9027,grass,94.74873606,145.7956289
9028,grass,78.58701573,135.8829564
9029,grass,105.4884779,157.1865362
9030,grass,115.557894,162.0446659
9031,grass,144.2995634,165.3383564
9032,grass,91.05427007,154.0425363
9033,grass,105.2002168,160.2447492
9034,grass,70.99984595,141.925604
9035,grass,106.6585783,135.7547661
9036,grass,86.24816508,133.2881143
9037,grass,73.07821161,129.2344581
9038,grass,113.4025667,144.083832
9039,grass,125.5650654,169.2962176
9040,grass,97.43783683,167.8309332
9041,grass,92.00111832,137.3724921
9042,grass,116.0203835,189.3968809
9043,grass,104.7494083,136.8459207
9044,grass,112.9502007,108.7242064
9045,grass,81.03517059,141.9006061
9046,grass,68.3750033,118.4384505
9047,grass,115.9509122,184.6079154
9048,grass,124.4389846,143.43
9049,grass,77.96964113,136.4868059
9050,grass,91.91312666,142.0253688
9051,grass,96.11753816,171.1697744
9052,grass,118.2253569,145.1669757
9053,grass,64.84802476,129.0119588
9054,grass,104.4119607,162.0792282
9055,grass,99.75177105,159.6307592
9056,grass,38.00985539,105.1386672
9057,grass,89.74958578,135.1148395
9058,grass,113.538575,172.0989831
9059,grass,68.07848433,124.0811871
9060,grass,77.74775847,135.319716
9061,grass,90.64649567,144.4652378
9062,grass,126.6454026,167.6003036
9063,grass,89.29446598,119.0631499
9064,grass,120.5275748,156.0502101
9065,grass,86.2487574,111.4581797
9066,grass,85.71103176,150.3282284
9067,grass,75.49271413,117.110098
9068,grass,93.2472068,147.9777962
9069,grass,86.71236499,147.1166723
9070,grass,107.2749255,163.7025083
9071,grass,108.1920811,159.7642103
9072,grass,108.6416438,148.6502992
9073,grass,113.742387,153.7036732
9074,grass,122.6746339,180.1990036
9075,grass,108.9912003,135.9587681
9076,grass,101.803571,158.7899186
9077,grass,113.9205124,147.2044363
9078,grass,120.9891763,150.3768885
9079,grass,111.600523,142.5231581
9080,grass,74.65189074,115.2256537
9081,grass,123.1438865,173.4643534
9082,grass,137.4069668,162.9885811
9083,grass,101.9448567,170.2921126
9084,grass,112.7131189,170.3765248
9085,grass,85.86242376,155.435029
9086,grass,103.9010958,179.2957935
9087,grass,95.43091942,132.8867564
9088,grass,67.35853185,150.0441961
9089,grass,106.5205522,188.5080194
9090,grass,100.0615451,130.5820401
9091,grass,61.88491199,115.4125027
9092,grass,99.81297734,143.3375244
9093,grass,96.28761963,141.4418967
9094,grass,110.8428977,144.4273603
9095,grass,101.1679628,178.5065391
9096,grass,104.1283745,168.9135893
9097,grass,92.2122697,119.8719643
9098,grass,112.2006576,162.1802603
9099,grass,84.94800541,123.3116562
9100,grass,97.29830493,137.9415237
9101,grass,97.80869482,134.8462836
9102,grass,102.8220663,149.919331
9103,grass,107.1558559,171.609924
9104,grass,75.16113821,128.7008942
9105,grass,63.44026948,125.945483
9106,grass,92.28257429,146.3406839
9107,grass,95.94689043,166.4651152
9108,grass,98.6101899,145.1087941
9109,grass,102.0477356,120.4858044
9110,grass,100.664747,162.0836437
9111,grass,100.1377027,145.3174051
9112,grass,96.81268837,141.071819
9113,grass,98.36573073,141.1633319
9114,grass,101.7060507,162.798108
9115,grass,65.95020714,123.056977
9116,grass,94.77412786,147.7101426
9117,grass,88.19074114,136.1670415
9118,grass,82.18262752,181.1798714
9119,grass,93.85312318,115.7477107
9120,grass,136.0441229,189.5129072
9121,grass,106.4540609,139.4851976
9122,grass,99.85523047,169.556326
9123,grass,86.75992623,138.9111148
9124,grass,73.30263364,151.3524545
9125,grass,104.9186716,157.2281548
9126,grass,94.60421899,163.9855954
9127,grass,154.1548126,164.2571366
9128,grass,90.03633003,167.4640875
9129,grass,93.10267014,149.7380401
9130,grass,100.1298041,168.1282801
9131,grass,77.09385488,160.3030918
9132,grass,95.15303003,124.2625442
9133,grass,89.48035974,142.1225986
9134,grass,97.10831422,148.3669064
9135,grass,100.6775804,145.1732235
9136,grass,91.6769964,129.899328
9137,grass,105.2993348,169.7729712
9138,grass,63.35015516,128.8434912
9139,grass,102.757135,148.9234406
9140,grass,99.86528864,167.7307966
9141,grass,77.95831677,158.2814951
9142,grass,75.6674742,150.1046918
9143,grass,97.15839552,149.2771436
9144,grass,74.22152548,105.8033669
9145,grass,108.2655519,166.0184328
9146,grass,104.5627385,148.7628966
9147,grass,66.95020114,122.7595655
9148,grass,75.42571387,106.7606721
9149,grass,101.14212,163.4841162
9150,grass,116.1077672,202.9582609
9151,grass,90.19797628,158.4293404
9152,grass,100.0473944,124.8136919
9153,grass,168.006636,171.1636522
9154,grass,126.3251143,171.6864437
9155,grass,63.49866943,136.1865485
9156,grass,65.16715753,100.2524656
9157,grass,127.6215968,167.8707471
9158,grass,133.1330242,145.2221828
9159,grass,105.8354697,178.4695064
9160,grass,136.3499434,152.7787404
9161,grass,108.6153493,140.4071738
9162,grass,81.17805492,120.932354
9163,grass,98.33761771,150.7530264
9164,grass,77.55244843,130.9496462
9165,grass,115.2184791,147.3732576
9166,grass,118.6635949,184.5515212
9167,grass,75.01778032,149.2070473
9168,grass,102.4029451,154.5705128
9169,grass,87.52624821,113.4158953
9170,grass,92.81265498,144.3933814
9171,grass,116.76932,156.1835903
9172,grass,113.2383387,158.8983337
9173,grass,100.3892547,136.9486218
9174,grass,75.86752045,134.1349669
9175,grass,110.6753227,148.9219309
9176,grass,85.0855375,136.6061886
9177,grass,63.66412117,137.5998663
9178,grass,100.758246,142.0527965
9179,grass,120.5441742,139.8213945
9180,grass,79.3161588,107.1837437
9181,grass,88.32649424,125.8792336
9182,grass,109.2571039,174.1709519
9183,grass,103.9070622,170.7438856
9184,grass,95.38228176,140.1072409
9185,grass,70.98599189,144.5709565
9186,grass,90.12930234,168.483568
9187,grass,110.1656261,138.9358795
9188,grass,114.4588343,131.914919
9189,grass,74.19567599,121.8774773
9190,grass,105.6726308,160.223326
9191,grass,101.0369513,162.5222489
9192,grass,87.90177743,149.692096
9193,grass,100.4252337,174.7156706
9194,grass,103.8299049,162.9555487
9195,grass,113.99715,132.4010116
9196,grass,119.5964214,137.3672016
9197,grass,95.34619615,120.9104014
9198,grass,75.72307198,129.6477032
9199,grass,119.8439015,151.6455738
9200,grass,103.362456,126.7332492
9201,grass,131.8512598,155.0510968
9202,grass,96.44852929,156.9515897
9203,grass,79.65775402,111.7177398
9204,grass,113.0573847,189.4228731
9205,grass,127.6014387,190.3608811
9206,grass,112.4374892,154.8008989
9207,grass,113.1024971,151.7581164
9208,grass,78.6928111,130.5952063
9209,grass,109.8228402,177.6241795
9210,grass,89.05320492,111.4057402
9211,grass,74.98332772,113.0000537
9212,grass,60.92556902,133.1712984
9213,grass,100.733273,158.4291854
9214,grass,109.7951282,170.493173
9215,grass,82.52719617,148.0685139
9216,grass,109.5612136,152.2369131
9217,grass,94.20760698,146.65199
9218,grass,76.1050378,133.6220341
9219,grass,135.5481497,167.9752018
9220,grass,89.40830128,143.7741948
9221,grass,104.4560257,137.8651339
9222,grass,82.16818459,124.3974214
9223,grass,112.1362179,160.9318322
9224,grass,43.95416424,100.5048865
9225,grass,89.03672108,139.3354469
9226,grass,117.456655,204.6960304
9227,grass,135.4717665,167.9665901
9228,grass,79.31544365,115.4522216
9229,grass,92.96683358,130.9035538
9230,grass,53.2265426,134.0000687
9231,grass,117.0899111,140.6407334
9232,grass,103.3329181,135.7079635
9233,grass,96.09591767,128.3151306
9234,grass,89.98627588,144.8458221
9235,grass,134.7998893,162.7022799
9236,grass,85.44853279,138.7327913
9237,grass,126.2836883,143.2300454
9238,grass,91.39259007,169.5458821
9239,grass,115.6663983,143.2502339
9240,grass,87.78104082,139.8282505
9241,grass,102.3313591,137.218981
9242,grass,81.52043064,143.9000625
9243,grass,142.8686213,148.6585673
9244,grass,73.18682841,104.96967
9245,grass,121.4207026,141.4982859
9246,grass,129.6414904,174.4385938
9247,grass,103.3862056,167.1355379
9248,grass,97.11456837,151.9632556
9249,grass,99.31930792,158.8018169
9250,grass,100.5907158,150.0335882
9251,grass,110.9063756,156.7060748
9252,grass,113.2957835,161.9543778
9253,grass,73.92047325,102.3922871
9254,grass,124.329534,170.8732752
9255,grass,105.3798518,152.4891928
9256,grass,103.808685,165.709599
9257,grass,95.99621011,133.4842329
9258,grass,72.6433808,123.7457624
9259,grass,111.1434868,128.4675192
9260,grass,108.8260168,172.639998
9261,grass,100.8809384,147.4153933
9262,grass,82.10047377,144.121081
9263,grass,116.6304293,157.2205629
9264,grass,139.8232115,157.7356989
9265,grass,99.39762421,124.4752999
9266,grass,114.7349549,169.5865235
9267,grass,100.9876637,127.1026048
9268,grass,96.45231513,177.3861554
9269,grass,138.5181362,161.9539394
9270,grass,100.6091169,130.7549089
9271,grass,125.5304025,179.9641229
9272,grass,69.84649513,127.1601094
9273,grass,88.16400633,140.7987517
9274,grass,73.15612156,148.1784394
9275,grass,93.01621767,142.8844283
9276,grass,122.1607083,167.5088852
9277,grass,74.59906589,124.1847995
9278,grass,128.3958555,167.178396
9279,grass,134.3012587,194.3340519
9280,grass,79.8155244,136.5292934
9281,grass,94.43744823,163.0879956
9282,grass,136.7033085,157.9349722
9283,grass,110.0881272,134.5274028
9284,grass,98.21666625,152.5628469
9285,grass,93.16769044,156.6207332
9286,grass,70.39475616,129.8527882
9287,grass,82.12270366,112.179225
9288,grass,72.82444435,129.8853082
9289,grass,62.44540243,161.8752285
9290,grass,109.8865947,129.6355107
9291,grass,101.1024024,130.2349178
9292,grass,112.7639007,160.4534267
9293,grass,98.4749596,166.6499886
9294,grass,79.70345019,152.2128761
9295,grass,108.0565858,150.8067436
9296,grass,96.52088646,137.0746799
9297,grass,90.17671351,121.3028236
9298,grass,93.53523678,125.1267075
9299,grass,132.1109212,181.8165737
9300,grass,95.78746384,137.2230531
9301,grass,141.4277607,191.159269
9302,grass,116.4130441,150.0843787
9303,grass,92.56251543,155.3943313
9304,grass,94.36532864,158.3714628
9305,grass,102.3731935,163.2808169
9306,grass,110.9687143,168.2791539
9307,grass,145.9851254,204.4830163
9308,grass,89.16593758,152.5823068
9309,grass,129.0686057,156.5853241
9310,grass,86.91798607,112.6335088
9311,grass,119.2440038,129.3142125
9312,grass,110.3490784,162.4868266
9313,grass,112.2502649,126.3572574
9314,grass,77.69572203,150.8498736
9315,grass,115.3174263,131.642224
9316,grass,119.4024492,166.1849858
9317,grass,83.83118503,127.2297946
9318,grass,121.4799599,171.2773584
9319,grass,91.57252754,131.4952636
9320,grass,118.1065189,140.2160835
9321,grass,101.0598574,143.2542481
9322,grass,122.2469765,162.6505015
9323,grass,80.34758176,140.6602862
9324,grass,110.8844754,152.5052187
9325,grass,83.52087327,146.368241
9326,grass,93.05941843,139.6274182
9327,grass,56.65240246,133.893032
9328,grass,86.61169669,106.6365757
9329,grass,102.8274049,163.9229133
9330,grass,112.8416136,185.5502615
9331,grass,94.62154283,160.4762598
9332,grass,96.26923452,177.8409606
9333,grass,111.1011977,132.6665089
9334,grass,101.3063138,146.8750573
9335,grass,108.5525472,142.4403118
9336,grass,115.1964833,155.4248639
9337,grass,117.2909469,160.6815218
9338,grass,128.5125084,182.4907236
9339,grass,124.4915469,182.8471571
9340,grass,96.7300601,158.0095735
9341,grass,91.81283853,162.1948623
9342,grass,94.46946797,137.2817655
9343,grass,108.4882533,127.4967776
9344,grass,78.59752371,135.8540976
9345,grass,125.9716658,170.248837
9346,grass,136.0620429,167.4341923
9347,grass,87.13791214,158.8837652
9348,grass,120.1619484,166.2364287
9349,grass,101.6372041,155.2812911
9350,grass,96.37619441,153.3164429
9351,grass,131.2507912,168.4385893
9352,grass,101.4495399,132.150052
9353,grass,79.65157826,122.7554847
9354,grass,109.4611017,161.5488447
9355,grass,87.58495638,143.3081685
9356,grass,115.7292319,148.2626928
9357,grass,75.91022063,135.8118789
9358,grass,88.62894089,136.1896236
9359,grass,67.26897556,139.104423
9360,grass,101.9353718,165.64802
